Supplier_ID,Category,Order_Value_INR,Defect_Rate_Pct,Delay_Rate_Pct,Lead_Time_Days,Weather_Condition,Carrier_Type,Risk_Score,Risk_Level
SUPP_019,Machinery,5265338.94,4.32,2.1,28,Rain,Rail,8,Low
SUPP_023,Machinery,9236076.28,10.37,4.69,45,Snow,Road,74,High
SUPP_019,Raw Materials,5945205.79,12.55,2.27,39,Clear,Road,26,Low
SUPP_015,Textiles,8903002.45,0.24,6.84,45,Storm,Rail,57,Medium
SUPP_038,Packaging,6153348.37,4.0,2.94,59,Storm,Rail,43,Medium
SUPP_038,Textiles,2485213.54,13.23,13.06,31,Snow,Rail,59,Medium
SUPP_020,Textiles,9186936.1,6.18,6.55,53,Rain,Sea,39,Medium
SUPP_011,Packaging,9085432.69,12.09,2.91,43,Rain,Rail,62,Medium
SUPP_024,Packaging,9079258.6,1.92,16.49,25,Clear,Air,18,Low
SUPP_023,Packaging,4129736.68,7.28,3.04,50,Snow,Air,69,High
SUPP_040,Raw Materials,3278841.16,14.18,9.2,27,Storm,Air,52,Medium
SUPP_012,Raw Materials,6729479.01,2.52,15.11,43,Rain,Air,35,Low
SUPP_008,Electronics,8675209.37,9.43,20.4,14,Storm,Air,57,Medium
SUPP_029,Packaging,6579219.65,7.13,17.58,35,Storm,Air,64,Medium
SUPP_014,Textiles,7213597.42,11.33,7.35,46,Clear,Sea,60,Medium
SUPP_023,Raw Materials,6197241.29,11.57,4.01,32,Storm,Rail,65,Medium
SUPP_035,Raw Materials,8907695.67,4.13,24.86,44,Storm,Road,79,High
SUPP_002,Machinery,7322733.96,4.39,22.37,39,Snow,Air,62,Medium
SUPP_030,Packaging,6310730.97,10.52,21.62,54,Rain,Road,93,High
SUPP_048,Textiles,1363750.01,11.37,9.0,14,Storm,Sea,65,Medium
SUPP_031,Packaging,8873973.82,5.74,22.74,20,Rain,Rail,58,Medium
SUPP_022,Electronics,4786764.19,14.88,23.34,45,Snow,Road,93,High
SUPP_009,Textiles,5039342.66,3.58,12.88,30,Clear,Sea,13,Low
SUPP_002,Machinery,2319598.76,13.84,18.18,58,Rain,Rail,74,High
SUPP_023,Electronics,5044259.03,9.12,17.24,26,Storm,Road,62,Medium
SUPP_039,Raw Materials,5074081.4,2.73,24.57,56,Rain,Sea,53,Medium
SUPP_013,Electronics,1354244.62,11.52,28.04,51,Clear,Rail,73,High
SUPP_044,Electronics,3721726.44,2.12,16.03,15,Snow,Air,46,Medium
SUPP_032,Packaging,9343174.81,2.84,8.33,8,Clear,Sea,18,Low
SUPP_026,Raw Materials,3862486.46,11.94,14.23,58,Snow,Sea,100,High
SUPP_025,Packaging,2708738.46,7.69,5.28,37,Clear,Sea,20,Low
SUPP_023,Packaging,1118772.54,1.61,1.33,48,Storm,Rail,59,Medium
SUPP_036,Electronics,9735273.2,6.64,16.68,27,Rain,Rail,41,Medium
SUPP_048,Machinery,2589063.18,12.89,16.85,50,Snow,Sea,93,High
SUPP_011,Machinery,3464579.88,8.47,3.12,40,Snow,Air,39,Medium
SUPP_038,Textiles,5461585.32,5.14,14.73,4,Clear,Air,31,Low
SUPP_014,Packaging,8694570.9,9.96,13.59,25,Snow,Sea,63,Medium
SUPP_005,Textiles,9060542.27,1.88,16.43,28,Snow,Road,39,Medium
SUPP_001,Machinery,518258.92,10.06,26.02,27,Storm,Rail,70,High
SUPP_012,Textiles,8133515.89,12.82,27.52,51,Snow,Air,98,High
SUPP_013,Raw Materials,9044333.0,4.88,17.02,37,Snow,Sea,63,Medium
SUPP_036,Machinery,486616.83,10.83,13.89,12,Clear,Sea,45,Medium
SUPP_038,Packaging,1944614.29,10.08,1.01,57,Snow,Rail,81,High
SUPP_015,Electronics,842556.58,0.82,13.99,48,Clear,Air,19,Low
SUPP_017,Packaging,1305223.31,1.94,5.28,43,Snow,Road,55,Medium
SUPP_042,Packaging,763730.79,9.93,13.52,14,Snow,Air,40,Medium
SUPP_032,Raw Materials,9926347.3,9.92,2.46,14,Clear,Road,5,Low
SUPP_049,Packaging,5298584.65,12.39,25.84,49,Snow,Road,97,High
SUPP_039,Packaging,9500800.59,8.37,10.89,25,Snow,Rail,45,Medium
SUPP_017,Machinery,1105993.69,7.44,5.66,43,Clear,Sea,27,Low
SUPP_033,Textiles,1627276.33,7.36,11.56,3,Clear,Sea,28,Low
SUPP_011,Textiles,1333912.27,6.51,8.97,18,Clear,Air,16,Low
SUPP_021,Machinery,453827.84,13.71,25.16,58,Rain,Sea,92,High
SUPP_011,Electronics,7903442.01,0.57,29.04,16,Storm,Sea,55,Medium
SUPP_027,Packaging,3067646.21,5.5,2.93,55,Clear,Sea,40,Medium
SUPP_019,Textiles,6566325.88,6.7,28.52,23,Clear,Air,36,Medium
SUPP_050,Raw Materials,5344263.9,7.29,21.38,31,Clear,Air,43,Medium
SUPP_035,Packaging,1978201.84,3.3,22.41,28,Storm,Sea,66,High
SUPP_018,Packaging,5756243.05,3.31,25.99,46,Clear,Sea,42,Medium
SUPP_010,Electronics,5209005.1,5.35,7.79,8,Rain,Sea,23,Low
SUPP_024,Machinery,2721575.76,9.85,16.47,49,Snow,Sea,84,High
SUPP_011,Electronics,3992958.76,10.44,15.19,46,Rain,Air,60,Medium
SUPP_033,Raw Materials,2714354.43,6.88,14.65,44,Rain,Road,55,Medium
SUPP_027,Machinery,9409367.99,5.01,2.22,5,Clear,Road,20,Low
SUPP_009,Electronics,5467390.25,2.61,23.05,59,Snow,Sea,86,High
SUPP_020,Packaging,9460458.43,3.04,26.39,57,Rain,Rail,40,Medium
SUPP_039,Textiles,6564968.6,5.91,6.64,41,Storm,Air,50,Medium
SUPP_046,Packaging,1583767.87,12.85,15.93,17,Clear,Road,45,Medium
SUPP_015,Raw Materials,6956019.72,7.84,9.64,43,Rain,Air,37,Medium
SUPP_020,Raw Materials,1253558.59,1.27,16.29,53,Rain,Air,37,Medium
SUPP_006,Machinery,5908662.19,1.43,13.5,41,Clear,Road,41,Medium
SUPP_002,Machinery,9871645.85,8.46,20.94,12,Snow,Road,60,Medium
SUPP_013,Electronics,8953948.55,0.46,11.11,8,Clear,Road,20,Low
SUPP_031,Electronics,8112078.35,8.1,9.07,44,Storm,Road,65,Medium
SUPP_005,Packaging,1666859.23,13.44,20.89,50,Clear,Road,68,High
SUPP_008,Textiles,702727.61,10.39,17.6,55,Rain,Air,54,Medium
SUPP_012,Packaging,5871524.27,7.75,15.38,25,Clear,Road,37,Medium
SUPP_010,Packaging,758243.35,1.43,13.58,46,Storm,Sea,66,High
SUPP_011,Textiles,5185541.31,4.64,20.95,44,Rain,Road,64,Medium
SUPP_007,Textiles,3023688.73,2.98,4.37,41,Clear,Air,19,Low
SUPP_046,Raw Materials,6916249.77,5.92,13.06,52,Storm,Air,75,High
SUPP_049,Textiles,3708699.66,1.6,9.98,48,Clear,Road,19,Low
SUPP_014,Textiles,6674554.79,4.36,14.34,54,Snow,Sea,66,High
SUPP_045,Textiles,8437352.43,7.85,25.96,26,Rain,Rail,35,Low
SUPP_044,Electronics,399987.58,13.69,23.48,50,Rain,Sea,88,High
SUPP_025,Machinery,7548420.81,14.34,23.39,24,Rain,Air,70,High
SUPP_027,Electronics,7618035.48,2.61,25.17,32,Storm,Road,70,High
SUPP_030,Electronics,8931482.71,6.93,20.63,12,Rain,Rail,43,Medium
SUPP_049,Packaging,985209.75,4.43,29.53,53,Storm,Road,86,High
SUPP_006,Packaging,2608106.09,7.24,11.65,58,Snow,Road,73,High
SUPP_025,Packaging,9019395.95,8.41,26.19,13,Snow,Sea,87,High
SUPP_044,Machinery,8338411.84,10.5,9.45,6,Rain,Rail,30,Low
SUPP_019,Machinery,3119268.67,0.4,17.89,34,Rain,Road,27,Low
SUPP_031,Packaging,8545966.64,2.19,16.78,14,Rain,Road,17,Low
SUPP_044,Machinery,996181.79,0.91,22.04,20,Clear,Rail,37,Medium
SUPP_029,Textiles,7178707.17,3.82,26.45,57,Clear,Road,39,Medium
SUPP_010,Machinery,9580410.66,13.27,28.07,23,Snow,Road,87,High
SUPP_048,Raw Materials,3401634.63,8.59,25.97,57,Clear,Sea,70,High
SUPP_013,Packaging,772119.24,12.77,7.17,9,Rain,Rail,39,Medium
SUPP_008,Raw Materials,5451637.42,12.51,4.63,6,Snow,Rail,50,Medium
SUPP_018,Textiles,5590342.68,14.2,13.03,55,Storm,Rail,70,High
SUPP_023,Machinery,9307963.58,12.57,29.87,56,Snow,Rail,100,High
SUPP_033,Packaging,1172938.54,9.18,24.8,53,Rain,Rail,59,Medium
SUPP_007,Electronics,2430150.33,11.83,2.64,52,Storm,Rail,68,High
SUPP_032,Raw Materials,6594998.36,14.39,28.0,4,Rain,Road,56,Medium
SUPP_007,Electronics,5874485.46,8.26,19.57,8,Clear,Rail,25,Low
SUPP_044,Electronics,892255.1,1.88,7.51,12,Rain,Rail,0,Low
SUPP_039,Packaging,8412405.37,10.55,23.88,21,Rain,Sea,67,High
SUPP_040,Textiles,4076304.73,5.97,6.56,3,Clear,Road,23,Low
SUPP_043,Textiles,5929615.12,14.84,5.84,7,Snow,Rail,61,Medium
SUPP_013,Packaging,7806340.23,3.86,25.06,4,Snow,Rail,67,High
SUPP_033,Packaging,9459451.69,6.19,20.2,9,Storm,Road,76,High
SUPP_049,Electronics,6324357.54,6.8,6.47,46,Snow,Road,53,Medium
SUPP_025,Machinery,5309412.8,12.18,22.33,36,Storm,Rail,74,High
SUPP_029,Machinery,1178201.6,10.84,15.51,13,Clear,Road,40,Medium
SUPP_012,Textiles,9202715.79,0.92,24.8,23,Storm,Air,46,Medium
SUPP_032,Machinery,3703337.78,8.18,5.29,11,Rain,Sea,35,Low
SUPP_046,Machinery,133129.31,2.61,17.84,44,Snow,Road,65,Medium
SUPP_037,Machinery,6322958.75,11.04,11.76,23,Snow,Rail,63,Medium
SUPP_036,Raw Materials,6776125.27,10.61,15.19,46,Clear,Rail,47,Medium
SUPP_017,Machinery,2259717.77,12.39,18.64,13,Snow,Sea,70,High
SUPP_050,Packaging,9442759.27,0.81,25.65,50,Storm,Road,82,High
SUPP_002,Textiles,8875074.0,12.18,11.85,59,Clear,Air,64,Medium
SUPP_024,Packaging,7361762.68,4.64,6.11,51,Clear,Sea,35,Low
SUPP_025,Electronics,3159809.34,13.73,25.38,40,Snow,Sea,95,High
SUPP_023,Machinery,7727118.77,13.23,24.37,15,Storm,Road,85,High
SUPP_043,Raw Materials,2993436.05,13.33,25.38,23,Rain,Air,65,Medium
SUPP_042,Packaging,4511658.02,4.88,22.59,28,Clear,Road,44,Medium
SUPP_020,Electronics,1935426.95,10.18,3.68,4,Storm,Air,47,Medium
SUPP_002,Textiles,3505512.28,10.25,11.81,10,Storm,Road,68,High
SUPP_030,Machinery,4090794.31,1.78,17.73,46,Snow,Sea,71,High
SUPP_002,Machinery,5296830.81,13.31,25.3,4,Clear,Sea,72,High
SUPP_025,Textiles,9224385.58,1.66,4.73,28,Snow,Sea,51,Medium
SUPP_037,Electronics,8945028.05,14.62,2.34,56,Snow,Road,69,High
SUPP_045,Raw Materials,1688941.58,10.37,15.92,37,Storm,Rail,71,High
SUPP_033,Packaging,3229914.79,8.92,3.09,54,Rain,Sea,56,Medium
SUPP_024,Machinery,5714349.76,12.2,24.43,13,Rain,Rail,53,Medium
SUPP_041,Electronics,1146212.6,10.85,5.54,8,Rain,Sea,57,Medium
SUPP_017,Electronics,6233571.01,11.69,15.51,10,Storm,Rail,60,Medium
SUPP_015,Textiles,2810396.01,9.68,21.09,17,Clear,Road,34,Low
SUPP_038,Packaging,3456224.12,11.57,17.28,47,Storm,Road,82,High
SUPP_037,Textiles,5301730.48,7.81,17.76,32,Snow,Rail,40,Medium
SUPP_014,Packaging,9648670.26,1.2,2.55,4,Clear,Sea,2,Low
SUPP_033,Packaging,5322262.47,9.26,14.99,30,Snow,Sea,56,Medium
SUPP_013,Machinery,2759242.32,2.62,19.0,41,Snow,Sea,55,Medium
SUPP_040,Textiles,5716736.72,11.1,5.1,4,Snow,Air,48,Medium
SUPP_002,Textiles,5844835.31,1.99,14.4,46,Rain,Rail,40,Medium
SUPP_014,Machinery,3472597.38,4.23,29.9,38,Storm,Rail,58,Medium
SUPP_037,Electronics,6464963.77,5.39,2.43,53,Rain,Sea,53,Medium
SUPP_030,Raw Materials,5564103.49,11.45,16.58,32,Rain,Air,43,Medium
SUPP_048,Packaging,382594.0,5.56,7.88,55,Snow,Rail,54,Medium
SUPP_021,Electronics,770145.11,14.32,7.47,27,Rain,Rail,26,Low
SUPP_018,Packaging,4287636.89,14.78,17.07,20,Rain,Sea,45,Medium
SUPP_044,Textiles,103222.44,11.25,27.19,41,Rain,Rail,70,High
SUPP_016,Electronics,1006452.22,6.43,28.08,44,Rain,Air,57,Medium
SUPP_002,Raw Materials,1837470.89,14.4,12.17,3,Storm,Rail,70,High
SUPP_032,Textiles,8752327.66,8.5,15.98,20,Snow,Rail,47,Medium
SUPP_042,Electronics,833050.84,9.1,5.75,27,Rain,Air,33,Low
SUPP_018,Raw Materials,9897879.15,5.72,13.9,53,Clear,Sea,46,Medium
SUPP_018,Textiles,186645.22,13.83,4.73,13,Rain,Road,38,Medium
SUPP_047,Machinery,8162778.51,13.35,16.06,43,Clear,Road,58,Medium
SUPP_006,Packaging,2657248.29,13.24,26.86,53,Storm,Road,100,High
SUPP_027,Packaging,6157767.15,1.41,12.35,58,Clear,Rail,21,Low
SUPP_047,Raw Materials,6265771.66,4.31,11.96,58,Rain,Road,42,Medium
SUPP_037,Textiles,7204277.06,7.61,21.55,2,Clear,Sea,50,Medium
SUPP_032,Electronics,9241244.16,3.52,22.74,38,Rain,Road,36,Medium
SUPP_050,Packaging,7508514.44,6.62,28.05,7,Storm,Rail,62,Medium
SUPP_048,Raw Materials,2918543.26,9.61,9.32,8,Snow,Air,43,Medium
SUPP_010,Electronics,4026005.19,12.8,15.51,22,Rain,Air,35,Low
SUPP_018,Machinery,3950079.02,4.03,28.68,43,Snow,Sea,72,High
SUPP_038,Electronics,9342815.82,3.13,5.26,7,Snow,Sea,52,Medium
SUPP_045,Electronics,6825126.27,2.88,8.81,25,Storm,Rail,24,Low
SUPP_031,Raw Materials,9864181.73,4.8,4.34,38,Storm,Air,37,Medium
SUPP_024,Machinery,2606675.38,0.41,7.47,50,Storm,Sea,63,Medium
SUPP_002,Textiles,1078779.62,6.53,7.67,38,Clear,Road,6,Low
SUPP_045,Raw Materials,9408346.15,13.6,17.44,33,Storm,Rail,72,High
SUPP_020,Packaging,3842411.48,6.24,22.1,54,Clear,Air,42,Medium
SUPP_029,Machinery,8574462.97,14.17,10.74,58,Clear,Rail,43,Medium
SUPP_017,Packaging,995812.54,3.09,12.99,5,Clear,Air,21,Low
SUPP_020,Raw Materials,8771776.88,2.46,14.21,38,Rain,Rail,31,Low
SUPP_041,Packaging,6934045.89,5.81,26.2,36,Snow,Road,72,High
SUPP_018,Electronics,719044.31,7.02,24.8,52,Snow,Rail,91,High
SUPP_048,Machinery,4965416.12,1.87,1.4,31,Storm,Rail,29,Low
SUPP_007,Raw Materials,6995005.19,11.87,9.58,44,Storm,Road,69,High
SUPP_023,Machinery,4240133.1,6.22,7.71,42,Storm,Rail,55,Medium
SUPP_045,Electronics,2007051.15,0.92,6.75,57,Clear,Air,16,Low
SUPP_041,Machinery,4052633.94,5.68,6.31,51,Rain,Road,47,Medium
SUPP_026,Raw Materials,9845197.44,4.54,18.39,44,Storm,Sea,61,Medium
SUPP_037,Electronics,9404789.36,13.39,16.53,47,Clear,Air,57,Medium
SUPP_016,Textiles,4385556.85,3.44,12.27,7,Rain,Rail,15,Low
SUPP_021,Machinery,7479376.1,1.5,15.86,36,Snow,Air,42,Medium
SUPP_017,Raw Materials,8235346.88,3.23,12.43,48,Storm,Sea,59,Medium
SUPP_013,Electronics,4031544.97,2.34,15.6,56,Snow,Sea,57,Medium
SUPP_012,Machinery,4443263.4,7.41,25.61,39,Snow,Air,63,Medium
SUPP_002,Electronics,4021138.04,6.29,12.83,34,Rain,Road,43,Medium
SUPP_030,Raw Materials,7827786.62,11.41,14.88,2,Storm,Air,73,High
SUPP_004,Machinery,3130115.05,4.46,24.52,29,Snow,Sea,69,High
SUPP_010,Electronics,8066470.02,10.07,22.24,16,Storm,Air,70,High
SUPP_037,Electronics,6813271.67,9.17,23.3,27,Clear,Rail,47,Medium
SUPP_050,Machinery,4754614.97,9.69,4.13,8,Snow,Road,46,Medium
SUPP_015,Raw Materials,9720910.91,0.66,10.16,18,Rain,Sea,23,Low
SUPP_019,Machinery,6352967.99,1.68,19.23,41,Snow,Air,45,Medium
SUPP_028,Raw Materials,994788.79,10.95,10.4,57,Rain,Sea,74,High
SUPP_047,Raw Materials,2661960.61,1.92,15.78,30,Snow,Air,35,Low
SUPP_027,Raw Materials,8893982.99,0.82,17.33,55,Clear,Sea,33,Low
SUPP_017,Raw Materials,2134869.51,2.26,27.23,46,Snow,Air,71,High
SUPP_024,Textiles,7302261.57,13.99,9.09,37,Snow,Road,68,High
SUPP_001,Machinery,679463.58,9.08,2.66,4,Rain,Sea,25,Low
SUPP_045,Machinery,5321600.12,10.07,25.12,31,Rain,Rail,60,Medium
SUPP_046,Machinery,433986.04,13.2,10.13,53,Storm,Road,81,High
SUPP_007,Textiles,4711189.31,9.01,1.9,30,Clear,Road,23,Low
SUPP_022,Raw Materials,8956245.29,14.74,19.47,31,Snow,Sea,67,High
SUPP_039,Textiles,9063201.43,7.79,5.46,58,Clear,Road,28,Low
SUPP_017,Textiles,7586817.05,11.0,21.57,6,Snow,Sea,82,High
SUPP_026,Packaging,6898515.33,3.37,13.72,11,Rain,Road,27,Low
SUPP_038,Raw Materials,7850327.56,6.85,23.97,30,Storm,Air,63,Medium
SUPP_033,Machinery,6884321.61,13.71,18.65,51,Storm,Rail,78,High
SUPP_009,Electronics,9613126.77,9.45,8.53,24,Storm,Rail,54,Medium
SUPP_010,Packaging,7067801.09,11.06,9.8,12,Clear,Sea,41,Medium
SUPP_003,Raw Materials,9229595.43,8.57,11.55,49,Snow,Sea,84,High
SUPP_048,Packaging,2610786.31,10.43,2.15,58,Snow,Sea,83,High
SUPP_017,Textiles,4509299.93,9.59,7.42,55,Storm,Sea,77,High
SUPP_028,Raw Materials,3039863.15,12.07,8.89,45,Storm,Rail,80,High
SUPP_049,Raw Materials,2101660.94,3.82,10.76,11,Snow,Road,43,Medium
SUPP_013,Raw Materials,2339340.69,6.15,24.96,9,Clear,Air,31,Low
SUPP_012,Electronics,8070662.64,5.37,19.62,43,Snow,Sea,89,High
SUPP_011,Machinery,1137330.48,11.94,3.87,19,Snow,Road,73,High
SUPP_032,Electronics,8558338.75,5.26,29.22,18,Snow,Sea,65,Medium
SUPP_046,Textiles,2719346.4,0.71,21.45,34,Snow,Rail,49,Medium
SUPP_032,Electronics,7089852.05,0.56,26.24,55,Rain,Road,69,High
SUPP_023,Electronics,1172329.34,10.62,27.44,14,Rain,Sea,60,Medium
SUPP_012,Raw Materials,3615707.23,2.83,19.64,23,Storm,Air,36,Medium
SUPP_038,Electronics,6336159.69,3.93,28.51,22,Rain,Rail,29,Low
SUPP_005,Raw Materials,1573691.27,0.25,7.9,17,Snow,Road,41,Medium
SUPP_022,Electronics,2132752.07,3.69,4.77,34,Storm,Road,26,Low
SUPP_026,Packaging,6874468.94,12.52,8.25,35,Clear,Sea,39,Medium
SUPP_010,Electronics,5352120.53,13.97,28.59,18,Clear,Rail,48,Medium
SUPP_046,Machinery,7401073.76,13.41,13.99,52,Snow,Sea,80,High
SUPP_039,Electronics,4186954.42,12.77,7.66,55,Storm,Road,86,High
SUPP_042,Textiles,3757420.78,3.53,17.27,27,Snow,Sea,50,Medium
SUPP_047,Textiles,3235852.88,13.71,12.87,2,Rain,Air,54,Medium
SUPP_004,Packaging,8171467.13,14.83,12.28,9,Storm,Road,70,High
SUPP_048,Electronics,8021656.46,9.11,6.76,59,Snow,Road,53,Medium
SUPP_026,Packaging,7435986.94,11.58,15.49,17,Rain,Air,56,Medium
SUPP_050,Machinery,9738738.69,9.98,12.84,20,Clear,Road,16,Low
SUPP_014,Raw Materials,7324474.68,3.71,5.98,26,Snow,Rail,35,Low
SUPP_019,Raw Materials,2935374.56,9.47,4.42,42,Clear,Sea,28,Low
SUPP_032,Machinery,2868800.45,0.1,4.68,27,Storm,Air,44,Medium
SUPP_023,Electronics,8680178.66,3.58,23.57,3,Storm,Air,50,Medium
SUPP_032,Machinery,9710501.88,5.67,20.76,6,Snow,Rail,58,Medium
SUPP_018,Textiles,6176474.23,10.4,12.72,17,Snow,Road,69,High
SUPP_049,Machinery,4184159.3,6.1,2.05,50,Storm,Air,49,Medium
SUPP_028,Machinery,270917.99,4.63,27.71,48,Clear,Road,59,Medium
SUPP_033,Packaging,2453944.5,10.12,6.71,49,Snow,Air,83,High
SUPP_042,Raw Materials,7080170.53,7.54,26.23,7,Snow,Road,70,High
SUPP_019,Machinery,6795054.44,8.62,14.92,26,Snow,Road,61,Medium
SUPP_031,Packaging,4835369.0,5.71,11.53,56,Rain,Air,53,Medium
SUPP_044,Packaging,1126285.41,14.8,18.96,29,Rain,Rail,52,Medium
SUPP_019,Textiles,2028972.44,3.68,20.12,58,Clear,Road,40,Medium
SUPP_003,Textiles,9824786.02,3.05,4.89,25,Clear,Rail,14,Low
SUPP_027,Electronics,8689555.33,4.49,1.05,30,Snow,Sea,50,Medium
SUPP_023,Packaging,3437388.75,14.87,16.18,18,Clear,Road,39,Medium
SUPP_008,Machinery,246271.18,2.11,21.16,19,Rain,Air,41,Medium
SUPP_026,Electronics,3539836.12,11.39,17.89,33,Clear,Rail,48,Medium
SUPP_046,Packaging,5691772.64,10.29,1.08,34,Storm,Rail,62,Medium
SUPP_049,Machinery,1153656.3,6.15,23.36,18,Storm,Sea,65,Medium
SUPP_012,Raw Materials,632439.17,4.65,5.57,21,Rain,Road,11,Low
SUPP_048,Textiles,7619555.12,0.34,17.18,18,Storm,Road,50,Medium
SUPP_028,Textiles,5090172.5,8.49,10.09,13,Clear,Road,35,Low
SUPP_026,Electronics,7347348.4,13.08,6.58,8,Clear,Air,27,Low
SUPP_042,Machinery,8983068.27,5.31,16.99,43,Snow,Rail,69,High
SUPP_043,Textiles,5913849.87,7.92,6.89,22,Snow,Sea,46,Medium
SUPP_040,Textiles,7979627.66,8.9,3.81,33,Storm,Rail,50,Medium
SUPP_020,Electronics,7042246.08,11.91,19.24,19,Rain,Air,37,Medium
SUPP_001,Raw Materials,7116224.0,10.19,1.71,14,Clear,Road,41,Medium
SUPP_045,Raw Materials,6859070.07,5.46,20.37,4,Clear,Air,27,Low
SUPP_031,Raw Materials,7988133.6,13.83,29.38,19,Rain,Rail,69,High
SUPP_041,Textiles,2509690.93,14.94,4.0,18,Rain,Road,37,Medium
SUPP_020,Machinery,1343761.24,4.98,7.1,32,Rain,Rail,11,Low
SUPP_028,Electronics,268765.89,12.27,1.4,40,Clear,Air,26,Low
SUPP_010,Machinery,3682684.51,9.21,21.18,55,Snow,Rail,83,High
SUPP_002,Machinery,4972804.69,2.09,26.69,37,Rain,Air,40,Medium
SUPP_019,Textiles,1677279.58,0.6,5.09,46,Snow,Road,40,Medium
SUPP_022,Electronics,1833997.54,3.46,1.73,20,Clear,Rail,0,Low
SUPP_027,Machinery,8113125.78,11.97,4.7,59,Storm,Road,74,High
SUPP_032,Machinery,791379.1,7.7,29.11,51,Snow,Rail,73,High
SUPP_015,Electronics,755616.1,2.92,23.37,13,Clear,Rail,17,Low
SUPP_037,Packaging,9563521.92,10.5,7.03,46,Clear,Sea,46,Medium
SUPP_042,Machinery,4820187.2,7.75,7.97,6,Snow,Road,46,Medium
SUPP_032,Textiles,5882771.25,11.49,29.8,17,Storm,Rail,88,High
SUPP_045,Machinery,5109961.97,7.2,8.85,14,Clear,Air,17,Low
SUPP_019,Raw Materials,9460557.23,13.95,12.06,26,Snow,Sea,76,High
SUPP_029,Raw Materials,639271.89,1.67,6.35,25,Rain,Sea,17,Low
SUPP_039,Machinery,5458219.48,10.7,7.12,54,Rain,Sea,65,Medium
SUPP_047,Machinery,7057377.79,8.42,27.2,48,Snow,Sea,85,High
SUPP_031,Raw Materials,4315215.0,1.99,17.42,5,Rain,Sea,27,Low
SUPP_045,Electronics,1741398.64,5.1,18.63,27,Snow,Air,50,Medium
SUPP_012,Raw Materials,1678058.8,1.96,1.77,27,Rain,Rail,20,Low
SUPP_007,Machinery,8804113.84,0.77,22.21,9,Snow,Sea,61,Medium
SUPP_016,Raw Materials,1025675.59,6.6,28.91,53,Clear,Road,53,Medium
SUPP_023,Packaging,4922555.12,11.46,25.17,20,Storm,Air,80,High
SUPP_012,Textiles,8926921.52,7.11,16.31,58,Clear,Road,53,Medium
SUPP_022,Machinery,1369409.71,3.58,14.15,22,Clear,Air,3,Low
SUPP_008,Textiles,7647924.27,6.77,23.91,15,Rain,Rail,41,Medium
SUPP_017,Packaging,1175342.41,2.43,13.67,31,Storm,Road,59,Medium
SUPP_050,Textiles,7448265.48,8.75,12.26,43,Storm,Air,65,Medium
